brand,content,score,at,replyContent,replyDate
IOCL,nice app,5,2025-09-16 13:40:40,,
IOCL,what app you made putting customer under trouble.not accepting old password and creating new password every time with all green tick saying password rules policy were not met. Then what is your password rules and customer could know. Iol should take immediate care or else how shall I book gas and make online payment?????,1,2025-09-16 13:20:01,I hope the issue have been fixed with the solution we have provided over mail.,
IOCL,"login expires in every few seconds, facing this from past 1 year, after multiple updates no change in this problem",3,2025-09-16 13:15:28,"Hi, sorry for the unpleasant experience you had with our app. We are working on this issue and will provide the fix soon.",
IOCL,"Today, while booking, I observed that the app is not working properly, it is showing this on the play store - ""This app is no longer compatible with your device. Contact the developers for more info."" My device is REDMI Y2 model, so please fix the problem then I can be able to use the app properly & obliged.",3,2025-09-16 13:04:39,"Dear Sir ,Please contact us at mobility@indianoil.in with your contact details.",
IOCL,"track order button name not visible fully, location map loading slow, subsidy payment details not include in booking history, unable to exit app by back button provide exit option, make payment option for all products with qr scanning and make delivery agent to scanning code for confirmation along with option otp/qr code.",2,2025-09-16 13:04:17,Sorry for the inconvenience caused. Please share the screenshot of UI issue at mobility@indianoil.in. We will work with the feedback.,
IOCL,work efficiently,4,2025-09-16 13:03:51,,
IOCL,"cannot change password, after giving otp and new password the is no option to change, disgusting app",1,2025-09-16 12:49:57,"Hi, we are sorry that you faced an issue. Could you please share your contact details with us on mobility@indianoil.in so that we can get in touch with you and resolve the issue.",
IOCL,good,5,2025-09-16 12:48:51,"Thanks for the 5 star rating. Hope you continue to enjoy reading news on our app. If you have any feedback or suggestions, please write to us at mobility@indianoil.in. We would love to hear from you!",
IOCL,good 👍 👍 👍 👍 working properly service,3,2025-09-16 12:48:43,"Hi, sorry for the inconvenience. Can you share the details of the issue at mobility@indianoil.in?",
IOCL,good,5,2025-09-16 12:47:57,,
IOCL,unable to download the gas bill with the latest update 😒😒😒,2,2025-09-16 12:20:37,"Dear Sir,
Thank you for your suggestion. We will take this matter on priority and ensure the necessary actions are taken.",
IOCL,nice experience 👍🏼,5,2025-09-16 12:16:09,,
IOCL,good,5,2025-09-16 12:12:45,,
IOCL,excellent,5,2025-09-16 12:03:33,,
IOCL,best app for Gas booking,5,2025-09-16 11:54:47,,
IOCL,Good,5,2025-09-16 11:41:56,,
IOCL,nice,5,2025-09-16 11:28:40,,
IOCL,"After updating the new app doesn't open properly and every time automatically closes. I tried reinstalling,but the new app when I open the app it automatically crashes.",2,2025-09-16 11:24:36,"Dear Sir ,
It seems you are using older version of app. Please download the latest version available on play store",
IOCL,The new update is much better than the earlier version. Keep up the good work.,5,2025-09-16 10:45:14,,
IOCL,Not able to register. Getting multiple errors like unknown API error,1,2025-09-16 10:38:43,"Hi , Please share your mobile number at mobility@indianoil.in",
IOCL,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,5,2025-09-16 10:38:24,,
IOCL,good,5,2025-09-16 10:26:47,,
IOCL,very Good,5,2025-09-16 10:22:02,,
IOCL,After new update app is not working at all. Unable to log in.,1,2025-09-16 10:05:16,"Dear Sir ,
I hope the issue has been with resolved with the solution provide you over the mail.",
IOCL,very good,5,2025-09-16 09:42:13,,
IOCL,kyc karne error,1,2025-09-16 09:29:56,"Hi , Please send error screenshot at mobility@indianoil.in",
IOCL,good,5,2025-09-16 09:14:04,"Thanks for the 5 star rating. Hope you continue to enjoy reading news on our app. If you have any feedback or suggestions, please write to us at mobility@indianoil.in. We would love to hear from you!",
IOCL,i updated the app and after that it was very slow before was good.,1,2025-09-16 09:12:36,"Dear Ma’am,
We kindly request you to uninstall the current application and reinstall the updated version from the app store.
If you continue to experience any issues, please share your feedback with us at mobility@indianoil.in. Our team will be happy to assist you further.

Thank you for your cooperation.",
IOCL,good,1,2025-09-16 08:20:41,"Dear Sir/ Ma'am,
Your 5-star rating motivates us to keep improving and bringing you a better experience. We’d love your support!
Thank You!",
IOCL,very good app,5,2025-09-16 08:04:31,,
IOCL,Best Knowledge,5,2025-09-16 08:00:53,,
IOCL,super,5,2025-09-16 07:08:12,,
IOCL,My previous registration & reward points are not accessible after recent updation,1,2025-09-16 06:51:04,"Dear Sir , Sometime profile load takes some time and due to that point may not get displayed for 10-15 second. Request you to re login once and still facing the issue then share register mobile number at mobility@indianoil.in",
IOCL,good,5,2025-09-16 06:26:59,,
IOCL,very good experience and service is good 👍,5,2025-09-16 06:08:42,,
IOCL,Thanks you for your cooperation.,5,2025-09-15 22:47:21,,
IOCL,good,5,2025-09-15 22:26:58,,
IOCL,good,5,2025-09-15 22:09:56,,
IOCL,good,5,2025-09-15 21:45:10,,
IOCL,best,5,2025-09-15 21:31:26,,
IOCL,very good,5,2025-09-15 20:21:58,,
IOCL,"not all functions work on this app like checking petrol pumps , it mandates to add vehicle details",1,2025-09-15 20:00:26,"Dear Sir, We kindly request you to uninstall the current application and reinstall the updated version from the play store. If you continue to experience any issues, please share your feedback with us at mobility@indianoil.in. Our team will be happy to assist you further. Thank you for your cooperation.
",
IOCL,very nice,5,2025-09-15 19:57:10,,
IOCL,very good,4,2025-09-15 19:24:13,,
IOCL,payment issues,1,2025-09-15 18:57:13,"Hi, we regret the inconvenience caused. Please send us your concern to mobility@indianoil.in. We will get back to you at the earliest.",
IOCL,ఈ అప్లికేషన్ చాలా ఉపయోగకరంగా ఉన్నది గ్యాస్ కు సంబంధించినటువంటి అన్ని సమాచారాలు అప్లికేషన్లు అందుబాటులో ఉన్నాయి నాకు తెలిసినంతవరకు యాడ్స్ కూడా పెద్దగా ఇబ్బంది కల్పించడం లేదు ఈ అప్లికేషన్ చాలా ఉపయోగకరము అందరూ వాడవచ్చు ఎటువంటి సమస్యలు లేవు,5,2025-09-15 18:53:50,,
IOCL,very nice Indian oll one app,5,2025-09-15 18:39:53,,
IOCL,Good app,5,2025-09-15 18:07:06,,
IOCL,nice,5,2025-09-15 18:03:48,,
IOCL,good,5,2025-09-15 17:52:45,,
IOCL,good,5,2025-09-15 17:39:55,,
IOCL,"The app update process is poor. Every time there is an update, it resets the profile signs out and, upon resigning in we are unable to place a refill order. This needs to be fixed.",3,2025-09-15 17:26:26,"Dear Sir , This is major update and re login is required for this update .

Request you to please share the issue you are facing regarding refill order placement at mobility@indianoil.in",
IOCL,good,5,2025-09-15 17:08:11,,
IOCL,good thanks,5,2025-09-15 16:42:02,,
IOCL,good,5,2025-09-15 16:39:11,,
IOCL,good app,5,2025-09-15 16:15:25,,
IOCL,"The app is not responding for new registration. So i am unable to sign up.As i have read other reviews, Please contact your technical team and ask them to solve the App- backend functionalities as well.The app backend is not working properly.",1,2025-09-15 14:58:19,,
IOCL,good app,5,2025-09-15 14:50:35,,
IOCL,not support,1,2025-09-15 14:43:23,,
IOCL,good,5,2025-09-15 14:29:55,,
IOCL,No petrol pump operator is willing to scan the reward QR,1,2025-09-15 14:13:34,,
IOCL,excellent 👍,5,2025-09-15 14:05:59,,
IOCL,very good 😊 👍,5,2025-09-15 13:33:58,,
IOCL,good,5,2025-09-15 13:20:13,,
IOCL,unable to login,5,2025-09-15 12:42:18,,
IOCL,New update is very poor.,1,2025-09-15 12:23:22,"Dear Sir, can you elaborate the issue. Please share your feedback at mobility@indianoil.in",
IOCL,Ok,2,2025-09-15 11:41:46,,
IOCL,good,5,2025-09-15 11:25:21,,
IOCL,Great,5,2025-09-15 10:47:19,,
IOCL,good,5,2025-09-15 10:38:03,,
IOCL,it's easy but payment issue,4,2025-09-15 10:18:15,"Hi, we are sorry that you faced an issue. Could you please share your contact details with us on mobility@indianoil.in so that we can get in touch with you and resolve the issue.",
IOCL,Check and review the option for family booking. With the new update the option for choosing the distributor is not available.,4,2025-09-15 10:04:47,"Hi , Option is available. It depend on the parent distributor configuration . Please share the LPG id at mobility@indianoil.in to check further",
IOCL,good 😊,5,2025-09-15 09:32:23,,
IOCL,excellent,5,2025-09-15 09:28:07,,
IOCL,Big thanks to the support team for helping me get back into my account in less than 48 hours! Quick and effective. Really impressed.,4,2025-09-15 08:44:28,Thank you for the kind words.,
IOCL,good 👍,4,2025-09-15 08:19:38,,
